,Season,Game_ID,Game_Date,Away_Team,Home_Team,Year,Rivalry,Day_Code,Holiday,First,Last,Home_All_Stars,Away_All_Stars,Home_Market_Size,Away_Market_Size,Home_Championships,Away_Championships,Home_Playoffs,Away_Playoffs,Home_Twitter,Away_Twitter,Home_Win_Pct,Away_Win_Pct,Total_Viewers
646,2016-17,21600807,2/10/2017,CHI,PHX,0,0,4,0,0,0,0.0,1.0,4545.0,9474.0,0.0,6.0,7.0,10.0,0.513,2.505,0.301886792453,0.490566037736,10508
647,2016-17,21600800,2/10/2017,DEN,NYK,0,0,4,0,0,0,1.0,0.0,19995.0,3921.0,2.0,0.0,5.0,10.0,1.393,0.476,0.407407407407,0.442307692308,15551
648,2016-17,21600803,2/10/2017,GSW,MEM,0,0,4,0,0,0,1.0,4.0,1604.0,6750.0,0.0,4.0,9.0,5.0,0.549,1.688,0.6,0.846153846154,31621
649,2016-17,21600805,2/10/2017,IND,WAS,0,0,4,0,0,0,1.0,1.0,5982.0,2642.0,1.0,0.0,6.0,11.0,0.493,0.716,0.596153846154,0.557692307692,9483
650,2016-17,21600799,2/10/2017,MIA,BKN,0,0,4,0,0,0,0.0,0.0,19995.0,3842.0,0.0,3.0,9.0,12.0,0.648,3.335,0.169811320755,0.433962264151,12115
651,2016-17,21600804,2/10/2017,NOP,MIN,0,0,4,0,0,0,0.0,1.0,4667.0,1559.0,0.0,0.0,4.0,6.0,0.458,0.457,0.377358490566,0.377358490566,7659
652,2016-17,21600801,2/10/2017,SAS,DET,0,0,4,0,0,0,0.0,1.0,4938.0,2193.0,3.0,5.0,9.0,16.0,0.518,1.278,0.471698113208,0.769230769231,11719
653,2016-17,21600815,2/11/2017,BOS,UTA,0,0,5,0,0,0,1.0,1.0,2505.0,6448.0,0.0,17.0,8.0,12.0,0.455,1.863,0.62962962963,0.641509433962,13700
654,2016-17,21600813,2/11/2017,GSW,OKC,0,0,5,0,0,0,1.0,4.0,1737.0,6750.0,1.0,4.0,8.0,5.0,1.285,1.688,0.574074074074,0.849056603774,59381
655,2016-17,21600808,2/11/2017,LAC,CHA,0,0,5,0,0,0,1.0,1.0,3462.0,17054.0,0.0,0.0,5.0,6.0,0.516,0.93,0.452830188679,0.603773584906,19022
656,2016-17,21600810,2/11/2017,MIA,PHI,0,0,5,0,0,0,0.0,0.0,7468.0,3842.0,3.0,3.0,8.0,12.0,0.618,3.335,0.358490566038,0.444444444444,16035
657,2016-17,21600809,2/11/2017,MIL,IND,0,0,5,0,0,0,1.0,1.0,2642.0,2255.0,0.0,1.0,11.0,7.0,0.716,0.462,0.547169811321,0.423076923077,13365
658,2016-17,21600814,2/11/2017,ORL,DAL,0,0,5,0,0,0,0.0,0.0,7090.0,3592.0,1.0,0.0,15.0,9.0,0.879,1.337,0.396226415094,0.363636363636,5340
659,2016-17,21600812,2/11/2017,PHX,HOU,0,0,5,0,0,0,1.0,0.0,6579.0,4545.0,2.0,0.0,9.0,7.0,0.985,0.513,0.696428571429,0.314814814815,9540
660,2016-17,21600818,2/12/2017,DET,TOR,0,0,6,0,0,0,2.0,0.0,7566.0,4938.0,0.0,3.0,7.0,9.0,1.095,0.518,0.592592592593,0.462962962963,18546
661,2016-17,21600819,2/12/2017,NOP,SAC,0,0,6,0,0,0,1.0,1.0,3400.0,1559.0,1.0,0.0,6.0,6.0,0.459,0.457,0.407407407407,0.388888888889,10158
662,2016-17,21600817,2/12/2017,SAS,NYK,0,0,6,0,0,0,1.0,1.0,19995.0,2193.0,2.0,5.0,5.0,16.0,1.393,1.278,0.4,0.77358490566,32315
663,2016-17,21600830,2/13/2017,ATL,POR,0,0,0,0,0,0,0.0,1.0,3010.0,6032.0,1.0,1.0,9.0,9.0,0.576,0.53,0.425925925926,0.574074074074,12381
664,2016-17,21600826,2/13/2017,BOS,DAL,0,0,0,0,0,0,0.0,1.0,7090.0,6448.0,1.0,17.0,15.0,12.0,0.879,1.863,0.407407407407,0.648148148148,10662
665,2016-17,21600824,2/13/2017,DET,MIL,0,0,0,0,0,0,1.0,0.0,2255.0,4938.0,1.0,3.0,7.0,9.0,0.462,0.518,0.433962264151,0.472727272727,4974
666,2016-17,21600827,2/13/2017,GSW,DEN,0,0,0,0,0,0,0.0,4.0,3921.0,6750.0,0.0,4.0,10.0,5.0,0.476,1.688,0.444444444444,0.851851851852,27014
667,2016-17,21600828,2/13/2017,LAC,UTA,0,0,0,0,0,0,1.0,1.0,2505.0,17054.0,0.0,0.0,8.0,6.0,0.455,0.93,0.618181818182,0.611111111111,5341
668,2016-17,21600820,2/13/2017,OKC,WAS,0,0,0,0,0,0,1.0,1.0,5982.0,1737.0,1.0,1.0,6.0,8.0,0.493,1.285,0.603773584906,0.563636363636,12041
669,2016-17,21600823,2/13/2017,ORL,MIA,0,0,0,0,0,0,0.0,0.0,3842.0,3592.0,3.0,0.0,12.0,9.0,3.335,1.337,0.436363636364,0.357142857143,7155
670,2016-17,21600821,2/13/2017,PHI,CHA,0,0,0,0,0,0,1.0,0.0,3462.0,7468.0,0.0,3.0,5.0,8.0,0.516,0.618,0.444444444444,0.37037037037,9719
671,2016-17,21600825,2/13/2017,SAS,IND,0,0,0,0,0,0,1.0,1.0,2642.0,2193.0,0.0,5.0,11.0,16.0,0.716,1.278,0.537037037037,0.759259259259,16753
672,2016-17,21600832,2/14/2017,CLE,MIN,0,0,1,0,0,0,0.0,2.0,4667.0,4053.0,0.0,1.0,4.0,7.0,0.458,1.138,0.381818181818,0.698113207547,26596
673,2016-17,21600833,2/14/2017,SAC,LAL,0,0,1,0,0,0,0.0,1.0,17054.0,3400.0,16.0,1.0,12.0,6.0,4.81,0.459,0.339285714286,0.418181818182,16627
674,2016-17,21600846,2/15/2017,ATL,LAC,0,0,2,0,0,0,1.0,1.0,17054.0,6032.0,0.0,1.0,6.0,9.0,0.93,0.53,0.618181818182,0.581818181818,7214
675,2016-17,21600837,2/15/2017,CHA,TOR,0,0,2,0,0,0,2.0,1.0,7566.0,3462.0,0.0,0.0,7.0,5.0,1.095,0.516,0.571428571429,0.436363636364,8839
676,2016-17,21600839,2/15/2017,DAL,DET,0,0,2,0,0,0,0.0,0.0,4938.0,7090.0,3.0,1.0,9.0,15.0,0.518,0.879,0.464285714286,0.4,3689
677,2016-17,21600844,2/15/2017,LAL,PHX,0,0,2,0,0,0,0.0,0.0,4545.0,17054.0,0.0,16.0,7.0,12.0,0.513,4.81,0.303571428571,0.333333333333,5228
678,2016-17,21600841,2/15/2017,MIA,HOU,0,0,2,0,0,0,1.0,0.0,6579.0,3842.0,2.0,3.0,9.0,12.0,0.985,3.335,0.701754385965,0.428571428571,10389
679,2016-17,21600838,2/15/2017,MIL,BKN,0,0,2,0,0,0,0.0,1.0,19995.0,2255.0,0.0,1.0,9.0,7.0,0.648,0.462,0.163636363636,0.444444444444,7882
680,2016-17,21600842,2/15/2017,MIN,DEN,0,0,2,0,0,0,0.0,0.0,3921.0,4667.0,0.0,0.0,10.0,4.0,0.476,0.458,0.454545454545,0.375,7327
681,2016-17,21600840,2/15/2017,NOP,MEM,0,0,2,0,0,0,1.0,1.0,1604.0,1559.0,0.0,0.0,9.0,6.0,0.549,0.457,0.59649122807,0.392857142857,6593
682,2016-17,21600845,2/15/2017,NYK,OKC,0,0,2,0,0,0,1.0,1.0,1737.0,19995.0,1.0,2.0,8.0,5.0,1.285,1.393,0.553571428571,0.410714285714,17700
683,2016-17,21600836,2/15/2017,PHI,BOS,0,1,2,0,0,0,1.0,0.0,6448.0,7468.0,17.0,3.0,12.0,8.0,1.863,0.618,0.654545454545,0.381818181818,13893
684,2016-17,21600843,2/15/2017,POR,UTA,0,0,2,0,0,0,1.0,0.0,2505.0,3010.0,0.0,1.0,8.0,9.0,0.455,0.576,0.607142857143,0.418181818182,5080
685,2016-17,21600847,2/15/2017,SAC,GSW,0,0,2,0,0,0,4.0,1.0,6750.0,3400.0,4.0,1.0,5.0,6.0,1.688,0.459,0.836363636364,0.428571428571,23204
686,2016-17,21600834,2/15/2017,SAS,ORL,0,0,2,0,0,0,0.0,1.0,3592.0,2193.0,0.0,5.0,9.0,16.0,1.337,1.278,0.368421052632,0.763636363636,9335
687,2016-17,21600849,2/16/2017,BOS,CHI,0,0,3,0,0,0,1.0,1.0,9474.0,6448.0,6.0,17.0,10.0,12.0,2.505,1.863,0.482142857143,0.660714285714,25069
688,2016-17,21600848,2/16/2017,WAS,IND,0,0,3,0,0,0,1.0,1.0,2642.0,5982.0,0.0,1.0,11.0,6.0,0.716,0.493,0.517857142857,0.611111111111,13155
689,2016-17,21600851,2/23/2017,CHA,DET,0,0,3,0,0,0,0.0,1.0,4938.0,3462.0,3.0,0.0,9.0,5.0,0.518,0.516,0.473684210526,0.428571428571,12211
690,2016-17,21600855,2/23/2017,DEN,SAC,0,0,3,0,0,0,0.0,0.0,3400.0,3921.0,1.0,0.0,6.0,10.0,0.459,0.476,0.421052631579,0.446428571429,9588
691,2016-17,21600852,2/23/2017,HOU,NOP,0,0,3,0,0,0,2.0,1.0,1559.0,6579.0,0.0,2.0,6.0,9.0,0.457,0.985,0.40350877193,0.689655172414,37168
692,2016-17,21600854,2/23/2017,LAC,GSW,0,0,3,0,0,0,4.0,1.0,6750.0,17054.0,4.0,0.0,5.0,6.0,1.688,0.93,0.839285714286,0.625,34378
693,2016-17,21600850,2/23/2017,POR,ORL,0,0,3,0,0,0,0.0,0.0,3592.0,3010.0,0.0,1.0,9.0,9.0,1.337,0.576,0.362068965517,0.410714285714,16203
694,2016-17,21600858,2/24/2017,BOS,TOR,0,0,4,0,0,0,1.0,1.0,7566.0,6448.0,0.0,17.0,7.0,12.0,1.095,1.863,0.578947368421,0.649122807018,24230
695,2016-17,21600862,2/24/2017,DAL,MIN,0,0,4,0,0,0,0.0,0.0,4667.0,7090.0,0.0,1.0,4.0,15.0,0.458,0.879,0.385964912281,0.392857142857,7685
696,2016-17,21600861,2/24/2017,LAL,OKC,0,0,4,0,0,0,1.0,0.0,1737.0,17054.0,1.0,16.0,8.0,12.0,1.285,4.81,0.561403508772,0.327586206897,17413
697,2016-17,21600857,2/24/2017,MEM,IND,0,0,4,0,0,0,1.0,1.0,2642.0,1604.0,0.0,0.0,11.0,9.0,0.716,0.549,0.508771929825,0.586206896552,8724
698,2016-17,21600863,2/24/2017,MIA,ATL,0,0,4,0,0,0,1.0,0.0,6032.0,3842.0,1.0,3.0,9.0,12.0,0.53,3.335,0.571428571429,0.438596491228,5107
699,2016-17,21600865,2/24/2017,SAS,LAC,0,0,4,0,0,0,1.0,1.0,17054.0,2193.0,0.0,5.0,6.0,16.0,0.93,1.278,0.614035087719,0.767857142857,21157
700,2016-17,21600867,2/25/2017,ATL,ORL,0,0,5,0,0,0,0.0,1.0,3592.0,6032.0,0.0,1.0,9.0,9.0,1.337,0.53,0.35593220339,0.561403508772,10160
701,2016-17,21600873,2/25/2017,BKN,GSW,0,0,5,0,0,0,3.0,0.0,6750.0,19995.0,4.0,0.0,5.0,9.0,1.688,0.648,0.842105263158,0.157894736842,24948
702,2016-17,21600871,2/25/2017,CHI,CLE,0,1,5,0,0,0,2.0,1.0,4053.0,9474.0,1.0,6.0,7.0,10.0,1.138,2.505,0.714285714286,0.5,26299
703,2016-17,21600869,2/25/2017,IND,MIA,0,0,5,0,0,0,0.0,1.0,3842.0,2642.0,3.0,0.0,12.0,11.0,3.335,0.716,0.448275862069,0.51724137931,9402
704,2016-17,21600872,2/25/2017,MIN,HOU,0,0,5,0,0,0,1.0,0.0,6579.0,4667.0,2.0,0.0,9.0,4.0,0.985,0.458,0.694915254237,0.396551724138,14321
705,2016-17,21600870,2/25/2017,NOP,DAL,0,0,5,0,0,0,0.0,2.0,7090.0,1559.0,1.0,0.0,15.0,6.0,0.879,0.457,0.385964912281,0.396551724138,18669
706,2016-17,21600868,2/25/2017,PHI,NYK,0,0,5,0,0,0,1.0,0.0,19995.0,7468.0,2.0,3.0,5.0,8.0,1.393,0.618,0.396551724138,0.385964912281,23020
707,2016-17,21600879,2/26/2017,BOS,DET,0,1,6,0,0,0,0.0,1.0,4938.0,6448.0,3.0,17.0,9.0,12.0,0.518,1.863,0.48275862069,0.637931034483,13537
708,2016-17,21600881,2/26/2017,CHA,LAC,0,0,6,0,0,0,1.0,1.0,17054.0,3462.0,0.0,0.0,6.0,5.0,0.93,0.516,0.603448275862,0.431034482759,16621
709,2016-17,21600876,2/26/2017,MEM,DEN,0,0,6,0,0,0,0.0,1.0,3921.0,1604.0,0.0,0.0,10.0,9.0,0.476,0.549,0.448275862069,0.576271186441,8559
710,2016-17,21600880,2/26/2017,NOP,OKC,0,0,6,0,0,0,1.0,2.0,1737.0,1559.0,1.0,0.0,8.0,6.0,1.285,0.457,0.568965517241,0.389830508475,27006
711,2016-17,21600875,2/26/2017,PHX,MIL,0,0,6,0,0,0,1.0,0.0,2255.0,4545.0,1.0,0.0,7.0,7.0,0.462,0.513,0.446428571429,0.310344827586,14179
712,2016-17,21600874,2/26/2017,SAS,LAL,0,1,6,0,0,0,0.0,1.0,17054.0,2193.0,16.0,5.0,12.0,16.0,4.81,1.278,0.322033898305,0.771929824561,18260
713,2016-17,21600877,2/26/2017,UTA,WAS,0,0,6,0,0,0,1.0,1.0,5982.0,2505.0,1.0,0.0,6.0,8.0,0.493,0.455,0.607142857143,0.620689655172,11508
714,2016-17,21600885,2/27/2017,ATL,BOS,0,0,0,0,0,0,1.0,1.0,6448.0,6032.0,17.0,1.0,12.0,9.0,1.863,0.53,0.64406779661,0.551724137931,12354
715,2016-17,21600886,2/27/2017,IND,HOU,0,0,0,0,0,0,1.0,1.0,6579.0,2642.0,2.0,0.0,9.0,11.0,0.985,0.716,0.7,0.508474576271,13058
716,2016-17,21600887,2/27/2017,MIA,DAL,0,0,0,0,0,0,0.0,0.0,7090.0,3842.0,1.0,3.0,15.0,12.0,0.879,3.335,0.396551724138,0.457627118644,10544
717,2016-17,21600884,2/27/2017,MIL,CLE,0,0,0,0,0,0,2.0,1.0,4053.0,2255.0,1.0,1.0,7.0,7.0,1.138,0.462,0.701754385965,0.456140350877,21220
718,2016-17,21600888,2/27/2017,MIN,SAC,0,0,0,0,0,0,0.0,0.0,3400.0,4667.0,1.0,0.0,6.0,4.0,0.459,0.458,0.423728813559,0.389830508475,6842
719,2016-17,21600882,2/27/2017,TOR,NYK,0,0,0,0,0,0,1.0,1.0,19995.0,7566.0,2.0,0.0,5.0,7.0,1.393,1.095,0.406779661017,0.593220338983,18882
720,2016-17,21600894,2/28/2017,CHA,LAL,0,0,1,0,0,0,0.0,1.0,17054.0,3462.0,16.0,0.0,12.0,5.0,4.81,0.516,0.316666666667,0.423728813559,15020
721,2016-17,21600891,2/28/2017,DEN,CHI,0,0,1,0,0,0,1.0,0.0,9474.0,3921.0,6.0,0.0,10.0,10.0,2.505,0.476,0.508474576271,0.440677966102,9949
722,2016-17,21600889,2/28/2017,GSW,WAS,0,0,1,0,0,0,1.0,4.0,5982.0,6750.0,1.0,4.0,6.0,5.0,0.493,1.688,0.59649122807,0.847457627119,42982
723,2016-17,21600892,2/28/2017,PHX,MEM,0,0,1,0,0,0,1.0,0.0,1604.0,4545.0,0.0,0.0,9.0,7.0,0.549,0.513,0.583333333333,0.305084745763,6750
724,2016-17,21600893,2/28/2017,UTA,OKC,0,0,1,0,0,0,1.0,1.0,1737.0,2505.0,1.0,0.0,8.0,8.0,1.285,0.455,0.576271186441,0.627118644068,19062
725,2016-17,21600905,3/1/2017,BKN,SAC,0,0,2,0,0,0,0.0,0.0,3400.0,19995.0,1.0,0.0,6.0,9.0,0.459,0.648,0.416666666667,0.155172413793,7065
726,2016-17,21600901,3/1/2017,CLE,BOS,0,0,2,0,0,0,1.0,2.0,6448.0,4053.0,17.0,1.0,12.0,7.0,1.863,1.138,0.633333333333,0.706896551724,36357
727,2016-17,21600897,3/1/2017,DAL,ATL,0,0,2,0,0,0,1.0,0.0,6032.0,7090.0,1.0,1.0,9.0,15.0,0.53,0.879,0.559322033898,0.406779661017,7525
728,2016-17,21600900,3/1/2017,DET,NOP,0,0,2,0,0,0,2.0,0.0,1559.0,4938.0,0.0,3.0,6.0,9.0,0.457,0.518,0.383333333333,0.483333333333,6458
729,2016-17,21600904,3/1/2017,HOU,LAC,0,0,2,0,0,0,1.0,1.0,17054.0,6579.0,0.0,2.0,6.0,9.0,0.93,0.985,0.610169491525,0.688524590164,15278
730,2016-17,21600902,3/1/2017,IND,SAS,0,0,2,0,0,0,1.0,1.0,2193.0,2642.0,5.0,0.0,16.0,11.0,1.278,0.716,0.775862068966,0.516666666667,20725
731,2016-17,21600903,3/1/2017,MIN,UTA,0,0,2,0,0,0,1.0,0.0,2505.0,4667.0,0.0,0.0,8.0,4.0,0.455,0.458,0.616666666667,0.4,5964
732,2016-17,21600895,3/1/2017,NYK,ORL,0,0,2,0,0,0,0.0,1.0,3592.0,19995.0,0.0,2.0,9.0,5.0,1.337,1.393,0.366666666667,0.4,13076
733,2016-17,21600898,3/1/2017,PHI,MIA,0,0,2,0,0,0,0.0,0.0,3842.0,7468.0,3.0,3.0,12.0,8.0,3.335,0.618,0.45,0.372881355932,6007
734,2016-17,21600896,3/1/2017,WAS,TOR,0,0,2,0,0,0,1.0,1.0,7566.0,5982.0,0.0,1.0,7.0,6.0,1.095,0.493,0.6,0.603448275862,10693
735,2016-17,21600907,3/2/2017,CHA,PHX,0,0,3,0,0,0,0.0,1.0,4545.0,3462.0,0.0,0.0,7.0,5.0,0.513,0.516,0.3,0.433333333333,8746
736,2016-17,21600906,3/2/2017,GSW,CHI,0,0,3,0,0,0,1.0,3.0,9474.0,6750.0,6.0,4.0,10.0,5.0,2.505,1.688,0.5,0.833333333333,38570
737,2016-17,21600918,3/3/2017,BOS,LAL,0,1,4,0,0,0,0.0,1.0,17054.0,6448.0,16.0,17.0,12.0,12.0,4.81,1.863,0.311475409836,0.639344262295,12384
738,2016-17,21600913,3/3/2017,CLE,ATL,0,0,4,0,0,0,1.0,2.0,6032.0,4053.0,1.0,1.0,9.0,7.0,0.53,1.138,0.566666666667,0.694915254237,27145
739,2016-17,21600912,3/3/2017,LAC,MIL,0,0,4,0,0,0,1.0,1.0,2255.0,17054.0,1.0,0.0,7.0,6.0,0.462,0.93,0.440677966102,0.6,12701
740,2016-17,21600914,3/3/2017,MEM,DAL,0,0,4,0,0,0,0.0,1.0,7090.0,1604.0,1.0,0.0,15.0,9.0,0.879,0.549,0.4,0.590163934426,8013
741,2016-17,21600916,3/3/2017,OKC,PHX,0,0,4,0,0,0,0.0,1.0,4545.0,1737.0,0.0,1.0,7.0,8.0,0.513,1.285,0.311475409836,0.573770491803,13632
742,2016-17,21600917,3/3/2017,SAS,NOP,0,0,4,0,0,0,2.0,1.0,1559.0,2193.0,0.0,5.0,6.0,16.0,0.457,1.278,0.393442622951,0.779661016949,23763
743,2016-17,21600926,3/4/2017,BKN,POR,0,0,5,0,0,0,0.0,0.0,3010.0,19995.0,1.0,0.0,9.0,9.0,0.576,0.648,0.416666666667,0.166666666667,6936
744,2016-17,21600923,3/4/2017,CHA,DEN,0,0,5,0,0,0,0.0,1.0,3921.0,3462.0,0.0,0.0,10.0,5.0,0.476,0.516,0.459016393443,0.426229508197,4916
745,2016-17,21600921,3/4/2017,CLE,MIA,0,0,5,0,0,0,0.0,2.0,3842.0,4053.0,3.0,1.0,12.0,7.0,3.335,1.138,0.451612903226,0.7,24040
746,2016-17,21600919,3/4/2017,DET,PHI,0,0,5,0,0,0,0.0,0.0,7468.0,4938.0,3.0,3.0,8.0,9.0,0.618,0.518,0.377049180328,0.475409836066,12432
747,2016-17,21600922,3/4/2017,LAC,CHI,0,0,5,0,0,0,1.0,1.0,9474.0,17054.0,6.0,0.0,10.0,6.0,2.505,0.93,0.508196721311,0.590163934426,16113
748,2016-17,21600924,3/4/2017,MEM,HOU,0,0,5,0,0,0,1.0,1.0,6579.0,1604.0,2.0,0.0,9.0,9.0,0.985,0.549,0.693548387097,0.58064516129,10697
749,2016-17,21600920,3/4/2017,TOR,MIL,0,0,5,0,0,0,1.0,1.0,2255.0,7566.0,1.0,0.0,7.0,7.0,0.462,1.095,0.45,0.596774193548,13738
750,2016-17,21600929,3/5/2017,BOS,PHX,0,0,6,0,0,0,0.0,1.0,4545.0,6448.0,0.0,17.0,7.0,12.0,0.513,1.863,0.322580645161,0.645161290323,22477
751,2016-17,21600928,3/5/2017,GSW,NYK,0,0,6,0,0,0,1.0,3.0,19995.0,6750.0,2.0,4.0,5.0,5.0,1.393,1.688,0.403225806452,0.819672131148,45639
752,2016-17,21600933,3/5/2017,NOP,LAL,0,0,6,0,0,0,0.0,2.0,17054.0,1559.0,16.0,0.0,12.0,6.0,4.81,0.457,0.306451612903,0.387096774194,13886
753,2016-17,21600932,3/5/2017,OKC,DAL,0,0,6,0,0,0,0.0,1.0,7090.0,1737.0,1.0,1.0,15.0,8.0,0.879,1.285,0.409836065574,0.564516129032,15904
754,2016-17,21600930,3/5/2017,ORL,WAS,0,0,6,0,0,0,1.0,0.0,5982.0,3592.0,1.0,0.0,6.0,9.0,0.493,1.337,0.6,0.370967741935,16014
755,2016-17,21600931,3/5/2017,UTA,SAC,0,0,6,0,0,0,0.0,1.0,3400.0,2505.0,1.0,0.0,6.0,8.0,0.459,0.455,0.409836065574,0.612903225806,16527
756,2016-17,21600939,3/6/2017,BKN,MEM,0,0,0,0,0,0,1.0,0.0,1604.0,19995.0,0.0,0.0,9.0,9.0,0.549,0.648,0.571428571429,0.16393442623,5853
757,2016-17,21600945,3/6/2017,BOS,LAC,0,0,0,0,0,0,1.0,1.0,17054.0,6448.0,0.0,17.0,6.0,12.0,0.93,1.863,0.596774193548,0.634920634921,15660
758,2016-17,21600938,3/6/2017,CHI,DET,0,1,0,0,0,0,0.0,1.0,4938.0,9474.0,3.0,6.0,9.0,10.0,0.518,2.505,0.483870967742,0.5,6633
759,2016-17,21600937,3/6/2017,GSW,ATL,0,0,0,0,0,0,1.0,3.0,6032.0,6750.0,1.0,4.0,9.0,5.0,0.53,1.688,0.548387096774,0.822580645161,26031
760,2016-17,21600941,3/6/2017,IND,CHA,0,0,0,0,0,0,1.0,1.0,3462.0,2642.0,0.0,0.0,5.0,11.0,0.516,0.716,0.435483870968,0.516129032258,3388
761,2016-17,21600936,3/6/2017,MIA,CLE,0,0,0,0,0,0,2.0,0.0,4053.0,3842.0,1.0,3.0,7.0,12.0,1.138,3.335,0.688524590164,0.460317460317,27729
762,2016-17,21600934,3/6/2017,MIL,PHI,0,0,0,0,0,0,0.0,1.0,7468.0,2255.0,3.0,1.0,8.0,7.0,0.618,0.462,0.370967741935,0.459016393443,7353
763,2016-17,21600944,3/6/2017,NOP,UTA,0,0,0,0,0,0,1.0,2.0,2505.0,1559.0,0.0,0.0,8.0,6.0,0.455,0.457,0.619047619048,0.396825396825,7866
764,2016-17,21600935,3/6/2017,NYK,ORL,0,0,0,0,0,0,0.0,0.0,3592.0,19995.0,0.0,2.0,9.0,5.0,1.337,1.393,0.365079365079,0.396825396825,9399
765,2016-17,21600943,3/6/2017,SAC,DEN,0,0,0,0,0,0,0.0,0.0,3921.0,3400.0,0.0,1.0,10.0,6.0,0.476,0.459,0.451612903226,0.403225806452,3105
766,2016-17,21600947,3/7/2017,LAL,DAL,0,0,1,0,0,0,0.0,0.0,7090.0,17054.0,1.0,16.0,15.0,12.0,0.879,4.81,0.41935483871,0.301587301587,14446
767,2016-17,21600946,3/7/2017,POR,OKC,0,0,1,0,0,0,1.0,0.0,1737.0,3010.0,1.0,1.0,8.0,9.0,1.285,0.576,0.555555555556,0.426229508197,23174
768,2016-17,21600948,3/7/2017,WAS,PHX,0,0,1,0,0,0,0.0,1.0,4545.0,5982.0,0.0,1.0,7.0,6.0,0.513,0.493,0.333333333333,0.606557377049,12413
769,2016-17,21600950,3/8/2017,BKN,ATL,0,0,2,0,0,0,1.0,0.0,6032.0,19995.0,1.0,0.0,9.0,9.0,0.53,0.648,0.539682539683,0.177419354839,9101
770,2016-17,21600956,3/8/2017,DET,IND,0,0,2,0,0,0,1.0,0.0,2642.0,4938.0,0.0,3.0,11.0,9.0,0.716,0.518,0.507936507937,0.492063492063,3539
771,2016-17,21600952,3/8/2017,NYK,MIL,0,0,2,0,0,0,1.0,1.0,2255.0,19995.0,1.0,2.0,7.0,5.0,0.462,1.393,0.467741935484,0.40625,9574
772,2016-17,21600957,3/8/2017,SAC,SAS,0,0,2,0,0,0,0.0,0.0,2193.0,3400.0,5.0,1.0,16.0,6.0,1.278,0.459,0.790322580645,0.396825396825,13095
773,2016-17,21600953,3/8/2017,TOR,NOP,0,0,2,0,0,0,2.0,1.0,1559.0,7566.0,0.0,0.0,6.0,7.0,0.457,1.095,0.390625,0.587301587302,10482
774,2016-17,21600954,3/8/2017,UTA,HOU,0,1,2,0,0,0,1.0,1.0,6579.0,2505.0,2.0,0.0,9.0,8.0,0.985,0.455,0.6875,0.625,13142
775,2016-17,21600958,3/8/2017,WAS,DEN,0,0,2,0,0,0,0.0,1.0,3921.0,5982.0,0.0,1.0,10.0,6.0,0.476,0.493,0.460317460317,0.612903225806,6175
776,2016-17,21600960,3/9/2017,CLE,DET,0,0,3,0,0,0,0.0,2.0,4938.0,4053.0,3.0,1.0,9.0,7.0,0.518,1.138,0.484375,0.677419354839,26288
777,2016-17,21600961,3/9/2017,LAC,MEM,0,0,3,0,0,0,1.0,1.0,1604.0,17054.0,0.0,0.0,9.0,6.0,0.549,0.93,0.5625,0.59375,8117
778,2016-17,21600964,3/9/2017,LAL,PHX,0,0,3,0,0,0,0.0,0.0,4545.0,17054.0,0.0,16.0,7.0,12.0,0.513,4.81,0.328125,0.296875,9533
779,2016-17,21600963,3/9/2017,PHI,POR,0,0,3,0,0,0,0.0,0.0,3010.0,7468.0,1.0,3.0,9.0,8.0,0.576,0.618,0.435483870968,0.365079365079,12052
780,2016-17,21600971,3/10/2017,BKN,DAL,0,0,4,0,0,0,0.0,0.0,7090.0,19995.0,1.0,0.0,15.0,9.0,0.879,0.648,0.428571428571,0.174603174603,8136
781,2016-17,21600970,3/10/2017,BOS,DEN,0,0,4,0,0,0,0.0,1.0,3921.0,6448.0,0.0,17.0,10.0,12.0,0.476,1.863,0.453125,0.630769230769,12743
782,2016-17,21600968,3/10/2017,GSW,MIN,0,0,4,0,0,0,0.0,3.0,4667.0,6750.0,0.0,4.0,4.0,5.0,0.458,1.688,0.412698412698,0.8125,41387
783,2016-17,21600966,3/10/2017,HOU,CHI,0,0,4,0,0,0,1.0,1.0,9474.0,6579.0,6.0,2.0,10.0,9.0,2.505,0.985,0.484375,0.676923076923,14459
784,2016-17,21600967,3/10/2017,IND,MIL,0,0,4,0,0,0,1.0,1.0,2255.0,2642.0,1.0,0.0,7.0,11.0,0.462,0.716,0.47619047619,0.515625,7727
785,2016-17,21600965,3/10/2017,ORL,CHA,0,0,4,0,0,0,1.0,0.0,3462.0,3592.0,0.0,0.0,5.0,9.0,0.516,1.337,0.4375,0.369230769231,9250
786,2016-17,21600969,3/10/2017,TOR,ATL,0,0,4,0,0,0,1.0,1.0,6032.0,7566.0,1.0,0.0,9.0,7.0,0.53,1.095,0.546875,0.59375,7662
787,2016-17,21600972,3/10/2017,WAS,SAC,0,0,4,0,0,0,0.0,1.0,3400.0,5982.0,1.0,1.0,6.0,6.0,0.459,0.493,0.390625,0.619047619048,11538
788,2016-17,21600981,3/11/2017,ATL,MEM,0,0,5,0,0,0,1.0,1.0,1604.0,6032.0,0.0,1.0,9.0,9.0,0.549,0.53,0.553846153846,0.553846153846,4349
